"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x35568470","x1128741121562161153",2019-05-15 19:17:09,"danwein","It’s happening!! @hanaschank is kicking off this crazy Innovation Summit idea that @Josh_Edwards11 &amp; I had #ELGL19 https://t.co/4dQ8jWwZBt","Twitter for iPhone",144,,,,FALSE,TRUE,0,3,"ELGL19",,,,,,,,,,,,,"x138560412 x236418563 x2886864867","benkittelson56 hanaschank Josh_Edwards11","en",,,,,,,,,,,,,,,,"x1128711198285942784","It’s happening!! @hanaschank is kicking off this crazy Innovation Summit idea that @Josh_Edwards11 &amp; I had #ELGL19 https://t.co/4dQ8jWwZBt",2019-05-15 17:18:14,"Twitter for iPhone",28,3,"x138560412","benkittelson56","Ben Kittelson",1720,1359,16736,"Jacksonville, FL","Would rather be walking his dog Franklin. Local gov't nerd at the @CityofDurhamNC & @ELGL50. @GovLovePodcast & #ELGL19.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1128741121562161153","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1128777310872788993",2019-05-15 21:40:57,"danwein","From my walk home after today’s #elgl19 #innovationsummit, @mayorfunk: https://t.co/QfHEM8jnte","Twitter Web App",107,,,,FALSE,TRUE,0,3,"elgl19 innovationsummit",,,,,"http://pbs.twimg.com/media/D6o2sosXoAAoOU3.jpg","https://t.co/QfHEM8jnte","https://twitter.com/kowyatt/status/1128774803966578688/photo/1","photo","http://pbs.twimg.com/media/D6o2sosXoAAoOU3.jpg http://pbs.twimg.com/media/D6o2soqW0AAIsGh.jpg http://pbs.twimg.com/media/D6o2sowXkAI2-2W.jpg","https://t.co/QfHEM8jnte https://t.co/QfHEM8jnte https://t.co/QfHEM8jnte","https://twitter.com/kowyatt/status/1128774803966578688/photo/1 https://twitter.com/kowyatt/status/1128774803966578688/photo/1 https://twitter.com/kowyatt/status/1128774803966578688/photo/1",,"x14226644 x23325591","kowyatt mayorfunk","en",,,,,,,,,,,,,,,,"x1128774803966578688","From my walk home after today’s #elgl19 #innovationsummit, @mayorfunk: https://t.co/QfHEM8jnte",2019-05-15 21:30:59,"Twitter for iPhone",19,3,"x14226644","kowyatt","Kirsten Wyatt #ELGL19",3392,611,16552,"West Linn, Oregon","@ELGL50 cofounder, @GovLovePodcast cohost, @willamette_u @uncmpa grad. I <U+2764><U+FE0F>: #elglpopups #localgov #cityhallselfie #ELGL19 #elglmugs #elglknope #elglinspire!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1128777310872788993","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129068842674794496",2019-05-16 16:59:23,"danwein","<U+0001F4A3> #ELGL19 https://t.co/gIiaqrCFLG","Twitter Web App",53,,,,FALSE,TRUE,0,2,"ELGL19",,,,,"http://pbs.twimg.com/media/D6tBj1fWsAEeQtC.jpg","https://t.co/gIiaqrCFLG","https://twitter.com/benkittelson56/status/1129068219506016258/photo/1","photo","http://pbs.twimg.com/media/D6tBj1fWsAEeQtC.jpg","https://t.co/gIiaqrCFLG","https://twitter.com/benkittelson56/status/1129068219506016258/photo/1",,"x138560412","benkittelson56","und",,,,,,,,,,,,,,,,"x1129068219506016258","<U+0001F4A3> #ELGL19 https://t.co/gIiaqrCFLG",2019-05-16 16:56:55,"Twitter for iPhone",7,2,"x138560412","benkittelson56","Ben Kittelson",1720,1359,16736,"Jacksonville, FL","Would rather be walking his dog Franklin. Local gov't nerd at the @CityofDurhamNC & @ELGL50. @GovLovePodcast & #ELGL19.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129068842674794496","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129022465638830080",2019-05-16 13:55:06,"danwein","@BabitsKnopeful @ELGL50 #packedhouse #ELGL19 https://t.co/yUxXUwseO1","Twitter for iPhone",20,"x1129019368300523521","x2540281680","BabitsKnopeful",FALSE,FALSE,3,0,"packedhouse ELGL19",,,,,"http://pbs.twimg.com/media/D6sX8oPXsAA8pN1.jpg","https://t.co/yUxXUwseO1","https://twitter.com/danwein/status/1129022465638830080/photo/1","photo","http://pbs.twimg.com/media/D6sX8oPXsAA8pN1.jpg","https://t.co/yUxXUwseO1","https://twitter.com/danwein/status/1129022465638830080/photo/1",,"x2540281680 x319320598","BabitsKnopeful ELGL50","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129022465638830080","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1128722437045141504",2019-05-15 18:02:54,"danwein","Guess who is conference ready on the #ELGL19 red carpet @ELGL50 's very own @danwein @ryanindurham  and @benkittelson56 https://t.co/kwB8SGPnM5","Twitter for iPhone",140,,,,FALSE,TRUE,0,4,"ELGL19",,,,,,,,,,,,,"x40823836 x319320598 x35568470 x899375975972122625","MyPublicTweeter ELGL50 danwein ryanindurham","en",,,,,,,,,,,,,,,,"x1128688407784374275","Guess who is conference ready on the #ELGL19 red carpet @ELGL50 's very own @danwein @ryanindurham  and @benkittelson56 https://t.co/kwB8SGPnM5",2019-05-15 15:47:41,"Twitter for Android",18,4,"x40823836","MyPublicTweeter","C Williams",342,205,4503,"Camino a Lago, Peoria, AZ, USA","Arizona boy - Peoria, Goodyear, UW-Sea alum, MPA student. Coffee, driving, the desert <U+0001F335>, maps, karaoke & fun.Tweets are my own. @ELGL50 board. #localgov",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1128722437045141504","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1128390394704736256",2019-05-14 20:03:29,"danwein","Denver to Durham... ready for some #innovation and #localgov love! #ELGL19 https://t.co/ZWir7AtDiE","Twitter for iPhone",74,,,,FALSE,FALSE,23,0,"innovation localgov ELGL19",,,,,"http://pbs.twimg.com/media/D6jZEdWWsAMQx1l.jpg","https://t.co/ZWir7AtDiE","https://twitter.com/danwein/status/1128390394704736256/photo/1","photo","http://pbs.twimg.com/media/D6jZEdWWsAMQx1l.jpg http://pbs.twimg.com/media/D6jZEb7X4AEEwFM.jpg","https://t.co/ZWir7AtDiE https://t.co/ZWir7AtDiE","https://twitter.com/danwein/status/1128390394704736256/photo/1 https://twitter.com/danwein/status/1128390394704736256/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1128390394704736256","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1128390540775645186",2019-05-14 20:04:04,"danwein","So psyched to engage w/ #localgov leaders this week @ELGL50 for #ELGL19! @CityofDurhamNC is such an incredible city and so lucky that @_ResourceX co-founder Mike Seman also calls #Durham home. RT to make this bull snort + smoke! https://t.co/gfGwgyuKv4","Twitter for iPhone",139,,,,FALSE,TRUE,0,5,"localgov ELGL19",,,,,,,,,,,,,"x3277698972 x319320598 x545202357","_ResourceX ELGL50 CityofDurhamNC","en",,,,,,,,,,,,,,,,"x1128341903034978305","So psyched to engage w/ #localgov leaders this week @ELGL50 for #ELGL19! @CityofDurhamNC is such an incredible city and so lucky that @_ResourceX co-founder Mike Seman also calls #Durham home. RT to make this bull snort + smoke! https://t.co/gfGwgyuKv4",2019-05-14 16:50:47,"Twitter Web Client",11,5,"x3277698972","_ResourceX","Resource Exploration",623,1391,13622,"Denver, CO","Advanced Priority Based Budgeting technology accelerating data and evidence to transparently and exponentially improve results for citizens + community. #PBB",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1128390540775645186","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129077820989333505",2019-05-16 17:35:04,"danwein","Here’s what towns that are shrinking smart are doing #ELGL19 https://t.co/S8ulokRZSq","Twitter Web App",104,,,,FALSE,TRUE,0,1,"ELGL19",,,,,"http://pbs.twimg.com/media/D6tI_QkW0AE9lAN.jpg","https://t.co/S8ulokRZSq","https://twitter.com/benkittelson56/status/1129076387485237248/photo/1","photo","http://pbs.twimg.com/media/D6tI_QkW0AE9lAN.jpg","https://t.co/S8ulokRZSq","https://twitter.com/benkittelson56/status/1129076387485237248/photo/1",,"x138560412","benkittelson56","en",,,,,,,,,,,,,,,,"x1129076387485237248","Here’s what towns that are shrinking smart are doing #ELGL19 https://t.co/S8ulokRZSq",2019-05-16 17:29:22,"Twitter for iPhone",4,1,"x138560412","benkittelson56","Ben Kittelson",1720,1359,16736,"Jacksonville, FL","Would rather be walking his dog Franklin. Local gov't nerd at the @CityofDurhamNC & @ELGL50. @GovLovePodcast & #ELGL19.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129077820989333505","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129091910189162497",2019-05-16 18:31:03,"danwein","Application process matters! Looking for the best person; just weeding people out is NOT the goal. Think about employment app, resume, LinkedIn review, letter, supps, work sample, response to scenario. #ELGL19","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x171717227","libraryhillary","en",,,,,,,,,,,,,,,,"x1129091772943089664","Application process matters! Looking for the best person; just weeding people out is NOT the goal. Think about employment app, resume, LinkedIn review, letter, supps, work sample, response to scenario. #ELGL19",2019-05-16 18:30:30,"Twitter for iPhone",6,2,"x171717227","libraryhillary","Hillary Ostlund #ELGL19",619,1105,4713,"portland, or","Librarian/community engager in Hillsboro, OR. Thoughts and opinions here my own. Love: community and public service; talking books & sports; meeting people!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129091910189162497","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1128725088528936962",2019-05-15 18:13:26,"danwein","“You are doing things that have never been done before, in organizations that weren’t designed for these kinds of things. This work is hard.” @hanaschank @ELGL50 #ELGL19 #InnovationSummit https://t.co/wUNGXUkJpp","Twitter for iPhone",140,,,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x2540281680","BabitsKnopeful","en",,,,,,,,,,,,,,,,"x1128711726755655680","“You are doing things that have never been done before, in organizations that weren’t designed for these kinds of things. This work is hard.” @hanaschank @ELGL50 #ELGL19 #InnovationSummit https://t.co/wUNGXUkJpp",2019-05-15 17:20:20,"Twitter for iPhone",16,8,"x2540281680","BabitsKnopeful","Katie Babits #ELGL19 <U+0001F3DB>",567,1099,1016,"Phoenix, AZ","Lover of #localgov, community, changing the world & everything local. Views represented are my own.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1128725088528936962","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1128741191015632897",2019-05-15 19:17:25,"danwein","Innovation is hard. Especially in government where we aren’t designed to innovate. Learning how to do it better at the #ELGL19 #InnovationSummit! https://t.co/fhFbio8tzN","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x238222844","TheBaconDiaries","en",,,,,,,,,,,,,,,,"x1128711749245591557","Innovation is hard. Especially in government where we aren’t designed to innovate. Learning how to do it better at the #ELGL19 #InnovationSummit! https://t.co/fhFbio8tzN",2019-05-15 17:20:26,"Twitter for iPhone",5,5,"x238222844","TheBaconDiaries","Kylie <U+0001F47D>",1342,1542,8042,"Beverly Hillsboro, OR","Local gov + HR = <U+0001F4AF> Amateur bodybuilder. <U+2764><U+FE0F> my English Mastiffs, Eli & Remy <U+0001F436><U+0001F436> #GoBlazers #12thMan #Dbacks #AllHoppedUp #BigLocalGovBaller #MacTown",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1128741191015632897","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1128798991314038784",2019-05-15 23:07:06,"danwein","It’s here: the <U+2066>@GovLovePodcast<U+2069> #joyride #elgl19 #podcasting van arrived. It’s powered by <U+2066>@dawkinsjay<U+2069> and <U+2066>@Public_Input<U+2069>!! https://t.co/LMen7yH8Ym","Twitter for iPhone",140,,,,FALSE,TRUE,0,6,"joyride elgl19 podcasting",,,,,,,,,,,,,"x14226644 x2895440583 x118580717 x852172373621170176","kowyatt GovLovePodcast dawkinsjay Public_Input","en",,,,,,,,,,,,,,,,"x1128737113107726336","It’s here: the <U+2066>@GovLovePodcast<U+2069> #joyride #elgl19 #podcasting van arrived. It’s powered by <U+2066>@dawkinsjay<U+2069> and <U+2066>@Public_Input<U+2069>!! https://t.co/LMen7yH8Ym",2019-05-15 19:01:13,"Twitter for iPhone",17,6,"x14226644","kowyatt","Kirsten Wyatt #ELGL19",3392,611,16552,"West Linn, Oregon","@ELGL50 cofounder, @GovLovePodcast cohost, @willamette_u @uncmpa grad. I <U+2764><U+FE0F>: #elglpopups #localgov #cityhallselfie #ELGL19 #elglmugs #elglknope #elglinspire!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1128798991314038784","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129071416618496000",2019-05-16 17:09:37,"danwein","Being near a highway is NOT a benefit to smaller communities- highway access allows people to avoid smaller places. #shrinksmart #elgl19","Twitter Web App",136,,,,FALSE,FALSE,9,3,"shrinksmart elgl19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129071416618496000","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129070414494359552",2019-05-16 17:05:38,"danwein","Beware the growth machine and false promises of future growth. 
•      •    •
Professor Kimberly Zarecor @IowaStateU discussing shrinkage in rural communities

#ELGL19 https://t.co/bKXEJ4IeRB","Twitter Web App",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x47105217 x211258879","islandellis IowaStateU","en",,,,,,,,,,,,,,,,"x1129069874872037376","Beware the growth machine and false promises of future growth. 
•      •    •
Professor Kimberly Zarecor @IowaStateU discussing shrinkage in rural communities

#ELGL19 https://t.co/bKXEJ4IeRB",2019-05-16 17:03:29,"Twitter for iPhone",8,5,"x47105217","islandellis","<U+0001F174><U+0001F17B><U+0001F17B><U+0001F178><U+0001F182> <U+0001F3D6>",267,697,2001,"Detroit, MI","Professional problem solver • Carolina MPA & MCRP ‘18 • Local gov nerd • 2x Winner of the Harper Avery Award • Lover of gifs, risotto, and my <U+0001F436> Fitz",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129070414494359552","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129131478175092747",2019-05-16 21:08:17,"danwein","Tonight at #ELGL19:

Tacos, games, &amp; beverages at @HiWireBrewing, hosted by @Public_Input!  

<U+0001F5FA><U+FE0F>Directions: https://t.co/r0SqC8WYj1

<U+0001F499>Details: https://t.co/jZGw7L36ht

<U+0001F32E>Tacos: @lasgringastacos https://t.co/eRSHrTafKF

<U+0001F929>Fun! https://t.co/WH2WeWrP6h","Twitter for iPhone",144,,,,FALSE,TRUE,0,1,"ELGL19",,,,,,,,,,,,,"x14226644 x1004465413 x852172373621170176","kowyatt HiWireBrewing Public_Input","en",,,,,,,,,,,,,,,,"x1129130757971165186","Tonight at #ELGL19:

Tacos, games, &amp; beverages at @HiWireBrewing, hosted by @Public_Input!  

<U+0001F5FA><U+FE0F>Directions: https://t.co/r0SqC8WYj1

<U+0001F499>Details: https://t.co/jZGw7L36ht

<U+0001F32E>Tacos: @lasgringastacos https://t.co/eRSHrTafKF

<U+0001F929>Fun! https://t.co/WH2WeWrP6h",2019-05-16 21:05:25,"Twitter Web App",4,1,"x14226644","kowyatt","Kirsten Wyatt #ELGL19",3392,611,16552,"West Linn, Oregon","@ELGL50 cofounder, @GovLovePodcast cohost, @willamette_u @uncmpa grad. I <U+2764><U+FE0F>: #elglpopups #localgov #cityhallselfie #ELGL19 #elglmugs #elglknope #elglinspire!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129131478175092747","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129079533649448961",2019-05-16 17:41:52,"danwein","@HannahLebovits The slide that came up as you tweeted this: #ELGL19 https://t.co/w92wSsZngg","Twitter Web App",104,,,,FALSE,TRUE,0,1,"ELGL19",,,,,"http://pbs.twimg.com/media/D6tLkQTX4AAl1Kt.jpg","https://t.co/w92wSsZngg","https://twitter.com/novalsi/status/1129079224512536577/photo/1","photo","http://pbs.twimg.com/media/D6tLkQTX4AAl1Kt.jpg","https://t.co/w92wSsZngg","https://twitter.com/novalsi/status/1129079224512536577/photo/1",,"x33993935 x839819096686530560","novalsi HannahLebovits","en",,,,,,,,,,,,,,,,"x1129079224512536577","@HannahLebovits The slide that came up as you tweeted this: #ELGL19 https://t.co/w92wSsZngg",2019-05-16 17:40:39,"Twitter for Android",2,1,"x33993935","novalsi","Nick Smith <U+0001F35C> #ELGL19",1616,2972,20231,"Maryland, USA","@elgl50 writer & top-50 #localgov influencer, @governmentsm leadership council, #socialmedia practitioner/speaker, ky colonel, runs on post-its & gratitude #bbn",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129079533649448961","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
"x35568470","x1129019394137427968",2019-05-16 13:42:54,"danwein","This crowd of #localgov nerds are transfixed by Mayor Steve Schewel’s #ELGL19 kickoff keynote. He’s telling stories, showing his passion &amp; sharing his vision for Durham https://t.co/0R9caStzXS","Twitter for iPhone",140,,,,FALSE,TRUE,0,11,"localgov ELGL19",,,,,,,,,,,,,"x138560412","benkittelson56","en",,,,,,,,,,,,,,,,"x1129015064671981569","This crowd of #localgov nerds are transfixed by Mayor Steve Schewel’s #ELGL19 kickoff keynote. He’s telling stories, showing his passion &amp; sharing his vision for Durham https://t.co/0R9caStzXS",2019-05-16 13:25:42,"Twitter for iPhone",38,11,"x138560412","benkittelson56","Ben Kittelson",1720,1359,16736,"Jacksonville, FL","Would rather be walking his dog Franklin. Local gov't nerd at the @CityofDurhamNC & @ELGL50. @GovLovePodcast & #ELGL19.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/danwein/status/1129019394137427968","Dan Weinheimer","Steamboat Springs, CO","Husband. Dad. CO via CA, NY & DC. Public servant seeking better practices in city/county management and leadership. @uscpricecsi and @syracuseU #ELGL","https://t.co/Q9j8gQau2K",FALSE,698,1273,39,4877,5676,2009-04-26 21:21:16,FALSE,"https://t.co/Q9j8gQau2K","http://elgl.org","en","https://pbs.twimg.com/profile_banners/35568470/1348453124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/461945803/B_twit_normal.jpg"
